Age,Gender,StudyTimeWeekly,Absences,Tutoring,Extracurricular,Sports,Music,Volunteering,Ethnicity_0,Ethnicity_1,Ethnicity_2,Ethnicity_3,ParentalEducation_0,ParentalEducation_1,ParentalEducation_2,ParentalEducation_3,ParentalEducation_4,ParentalSupport_0,ParentalSupport_1,ParentalSupport_2,ParentalSupport_3,ParentalSupport_4,GradeClass
1.362944405415047,0,1.1470512342261936,1.7079157226277448,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.0

0.4729190115431414,0,0.18812652841844757,-0.6545734539086528,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0

-0.41710638232876435,1,-1.265199971456254,-1.481444665696392,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0

-1.30713177620067,0,0.9822275933853974,1.2354178873204653,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0

-0.41710638232876435,1,1.5706878421754478,1.7079157226277448,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.0

1.362944405415047,1,1.623285126311096,0.6447955931863659,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.0

1.362944405415047,1,-0.4231793544867146,0.0541732990522665,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0

-0.41710638232876435,1,-1.2494981605194733,-1.1270712892159325,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0

-0.41710638232876435,0,0.10545710999592849,-1.481444665696392,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0

-0.41710638232876435,1,-1.330564317222663,-0.7726979127354727,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0

1.362944405415047,0,1.576149807566219,-0.536448995081833,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0

1.362944405415047,0,-1.0794124592267424,0.6447955931863659,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0

-1.30713177620067,0,-0.8345744513748331,-0.30020007742819316,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.0

-1.30713177620067,0,-0.29005300331601735,0.2904222167059063,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0

1.362944405415047,0,-0.3731165231096126,1.2354178873204653,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0

-0.41710638232876435,0,1.0831046143408167,0.7629200520131858,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.0

-0.41710638232876435,0,-0.1142431105920804,1.471666804974105,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0

-1.30713177620067,0,-1.1247496533848829,0.9991689696668256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4.0

1.362944405415047,0,-0.7834595293301677,1.3535423461472853,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0

-1.30713177620067,0,0.07259472147371422,0.7629200520131858,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.0

-1.30713177620067,1,-1.2072550446570132,-1.3633202068695722,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0

0.4729190115431414,1,0.4354739992488998,0.7629200520131858,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0

0.4729190115431414,1,0.27301228958262436,0.9991689696668256,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4.0

0.4729190115431414,0,0.8001380846748394,-0.8908223715622926,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0

-0.41710638232876435,1,1.5893043188251685,-0.30020007742819316,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.0

1.362944405415047,1,1.4992410164108816,-0.6545734539086528,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0

1.362944405415047,1,1.618927837049937,-1.599569124523212,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0

1.362944405415047,0,-0.8630629275338543,-0.8908223715622926,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0

1.362944405415047,0,-1.2634820665167572,-1.1270712892159325,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.0

0.4729190115431414,0,-0.6593642236845535,0.0541732990522665,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0

-0.41710638232876435,0,1.4384815462358813,0.2904222167059063,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0

-0.41710638232876435,1,1.7108589396472318,0.17229775787908638,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.0

0.4729190115431414,1,1.3119323599046162,-1.1270712892159325,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.0

-0.41710638232876435,1,-1.339735212739292,-0.30020007742819316,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.0

0.4729190115431414,1,1.6237136739198135,0.8810445108400057,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0

1.362944405415047,0,-0.23087853017696863,-0.18207561860137328,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0

0.4729190115431414,0,-1.6961212407294486,1.7079157226277448,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0

1.362944405415047,0,-0.163514461179672,1.2354178873204653,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0

1.362944405415047,1,-1.566037980718636,0.6447955931863659,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0

-1.30713177620067,0,0.19562034972798387,1.7079157226277448,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0

0.4729190115431414,0,-0.5309850920993371,-0.6545734539086528,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0

-1.30713177620067,1,-0.05366509472979916,0.9991689696668256,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.0

0.4729190115431414,1,0.44083420557583025,-0.536448995081833,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4.0

0.4729190115431414,0,1.3454667830839129,-0.30020007742819316,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0

-1.30713177620067,0,0.6132854770435376,-0.41832453625501304,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3.0

-1.30713177620067,0,-0.19304550840836854,-0.7726979127354727,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0

0.4729190115431414,0,1.1707434921199733,-1.3633202068695722,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0

-0.41710638232876435,0,1.4756284735270304,-1.0089468303891125,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0

1.362944405415047,0,-1.3052591061080243,0.9991689696668256,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0

-1.30713177620067,1,0.153349278053324,1.589791263800925,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0

1.362944405415047,1,-0.7222305422137456,0.7629200520131858,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.0

-0.41710638232876435,1,-1.5625273659695795,-1.599569124523212,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0

-0.41710638232876435,0,0.6368013926991963,-1.0089468303891125,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2.0

-0.41710638232876435,1,1.3241265383815861,1.589791263800925,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.0

-1.30713177620067,0,-1.152584659212786,-0.7726979127354727,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2.0

-0.41710638232876435,0,1.145921475914426,-1.2451957480427522,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0

-1.30713177620067,1,1.2909498933854795,-0.06395115977455339,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0

-0.41710638232876435,0,1.5066225873955574,0.2904222167059063,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0

1.362944405415047,0,-0.7902710834038468,-1.3633202068695722,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0

1.362944405415047,1,1.4698634705489273,0.40854667553272617,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3.0

0.4729190115431414,1,-0.5942991851145265,0.526671134359546,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0

1.362944405415047,1,0.22555914052318893,1.2354178873204653,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.0

0.4729190115431414,0,-1.550331607171367,-1.0089468303891125,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3.0

1.362944405415047,1,-1.573781218759713,1.2354178873204653,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.0

-1.30713177620067,1,0.8202063975885155,-0.8908223715622926,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.0

1.362944405415047,0,-0.1561316315611891,0.17229775787908638,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.0

0.4729190115431414,1,-0.8220947284990864,-0.30020007742819316,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0

0.4729190115431414,1,-1.055228590149834,0.9991689696668256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0

-0.41710638232876435,1,0.6417797974307926,0.6447955931863659,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0

-1.30713177620067,0,-1.7276477413308584,1.471666804974105,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.0

1.362944405415047,0,1.122839527197261,0.8810445108400057,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0

-0.41710638232876435,0,-1.4486182043217535,-0.536448995081833,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3.0

1.362944405415047,0,-1.0514203931474735,1.3535423461472853,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4.0

1.362944405415047,1,-0.36224551026416035,-1.7176935833500317,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0

-0.41710638232876435,0,-0.013238237708373197,-1.599569124523212,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0

-0.41710638232876435,0,-0.47280294842604903,0.17229775787908638,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.0

-0.41710638232876435,1,-0.5941243308667956,-1.2451957480427522,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0

-0.41710638232876435,1,1.682061879234672,1.7079157226277448,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0

-0.41710638232876435,1,0.5413698349159743,1.7079157226277448,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.0

1.362944405415047,0,-1.6461435943435356,-1.1270712892159325,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0

-0.41710638232876435,0,-0.20675123834338385,1.2354178873204653,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0

-1.30713177620067,0,1.3674344104829468,1.1172934284936455,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0

0.4729190115431414,1,-0.6622678798982103,0.9991689696668256,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.0

-0.41710638232876435,1,-1.3944503264680463,-1.0089468303891125,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0

-0.41710638232876435,0,0.954722673397471,1.471666804974105,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.0

1.362944405415047,1,0.41550849856009225,0.6447955931863659,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0

-0.41710638232876435,1,0.28916774051212013,1.7079157226277448,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0

-0.41710638232876435,1,-1.5394706373884033,-0.06395115977455339,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.0

-0.41710638232876435,0,-1.2318672495015424,0.40854667553272617,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4.0

1.362944405415047,1,0.4740249759629804,0.0541732990522665,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0

-0.41710638232876435,1,-0.9936164148353297,1.1172934284936455,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4.0

0.4729190115431414,0,0.05474734331240609,-0.30020007742819316,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.0

1.362944405415047,0,0.19917249849340984,-1.2451957480427522,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0

0.4729190115431414,1,-0.7257862460947486,-1.481444665696392,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0

1.362944405415047,1,1.6272424402967822,-1.481444665696392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0

-0.41710638232876435,0,1.2522647734748258,0.40854667553272617,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0

0.4729190115431414,0,0.827285092297011,-0.18207561860137328,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0

1.362944405415047,1,-1.4530620481331051,0.0541732990522665,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0

-1.30713177620067,1,-1.3534931112785524,0.7629200520131858,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.0

-0.41710638232876435,1,0.014798483380438912,0.17229775787908638,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4.0

1.362944405415047,1,-1.160332228704447,1.3535423461472853,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0

-1.30713177620067,0,1.7328420847249602,-1.3633202068695722,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0

1.362944405415047,1,-1.1680932806867848,-0.30020007742819316,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0

-1.30713177620067,1,-0.004005103004630876,-0.8908223715622926,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0

-0.41710638232876435,0,-0.44050783511919617,0.40854667553272617,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0

0.4729190115431414,1,0.5336082711284431,-1.2451957480427522,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0

-1.30713177620067,0,-1.272431394496058,-1.599569124523212,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0

1.362944405415047,1,-0.20625396399895793,-0.06395115977455339,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0

-0.41710638232876435,1,-0.7569355458523799,-1.599569124523212,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0

-1.30713177620067,0,1.4125290449592234,-0.536448995081833,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.0

1.362944405415047,0,-1.5854429803847188,-0.30020007742819316,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.0

1.362944405415047,1,1.5044534690145617,0.8810445108400057,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0

1.362944405415047,1,1.2187522077268855,-0.6545734539086528,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0

-1.30713177620067,1,-0.6760178803143604,-1.481444665696392,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0

-1.30713177620067,0,1.0640932022157488,-1.2451957480427522,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0

-1.30713177620067,1,-1.6186093906502428,-1.481444665696392,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0

0.4729190115431414,0,1.6924997804589637,-1.1270712892159325,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0

-1.30713177620067,0,0.1344589035214917,-0.30020007742819316,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3.0

-1.30713177620067,1,-0.6558100906970888,-0.6545734539086528,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0

-1.30713177620067,0,-0.44594999763696924,0.40854667553272617,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4.0

0.4729190115431414,1,-1.4940717738822262,-0.8908223715622926,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0

-1.30713177620067,1,1.7720666059136245,0.2904222167059063,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0

1.362944405415047,1,-1.5900213960478087,-1.481444665696392,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0

-1.30713177620067,1,0.5885333268884946,0.9991689696668256,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0

1.362944405415047,1,-0.16230352122773628,0.9991689696668256,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4.0

1.362944405415047,0,1.6289802253410763,0.17229775787908638,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3.0

1.362944405415047,0,-0.8585185684694571,-0.8908223715622926,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3.0

0.4729190115431414,1,0.1538937135726333,-0.6545734539086528,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0

0.4729190115431414,1,-0.022094258831168143,-1.599569124523212,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0

0.4729190115431414,0,0.7582529972194281,-0.41832453625501304,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.0

-1.30713177620067,0,-1.4883923888649613,0.8810445108400057,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0

1.362944405415047,0,-1.043282810297327,-1.1270712892159325,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.0

0.4729190115431414,0,-0.9697612673905869,-1.599569124523212,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.0

0.4729190115431414,1,0.8831180178816067,0.6447955931863659,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.0

-1.30713177620067,1,-1.0597398838971415,0.8810445108400057,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0

0.4729190115431414,0,0.30041857311377024,0.9991689696668256,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0

-1.30713177620067,1,-0.967358403395643,-1.481444665696392,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0

-0.41710638232876435,0,1.3200716551863148,0.17229775787908638,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0

0.4729190115431414,1,1.6051612267691155,1.589791263800925,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0

-0.41710638232876435,0,0.10578745337780096,-1.0089468303891125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0

-1.30713177620067,1,-0.48230905347124553,1.589791263800925,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0

1.362944405415047,0,-0.9007791003926273,0.6447955931863659,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0

0.4729190115431414,0,-1.552902455326636,-1.2451957480427522,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0

-1.30713177620067,1,-0.7788938048601302,0.8810445108400057,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.0

1.362944405415047,0,0.5861575604082637,-1.7176935833500317,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0

1.362944405415047,1,0.15930849663722757,-0.8908223715622926,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2.0

-0.41710638232876435,1,1.611728663424273,-0.41832453625501304,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3.0

-1.30713177620067,0,-0.3267126328649948,-0.18207561860137328,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0

1.362944405415047,1,0.7263925907870986,0.0541732990522665,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0

0.4729190115431414,1,0.002559107019662908,-0.6545734539086528,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.0

0.4729190115431414,1,0.08484907537169244,-0.06395115977455339,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.0

-0.41710638232876435,1,-0.7814621485324273,0.6447955931863659,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.0

1.362944405415047,1,-0.11907730097637223,0.9991689696668256,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0

-1.30713177620067,0,-0.06304275801864982,1.2354178873204653,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0

0.4729190115431414,1,0.7716158774715518,-0.06395115977455339,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0

1.362944405415047,1,1.5996921300494178,-0.6545734539086528,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0

1.362944405415047,1,-0.5636581835663265,0.6447955931863659,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0

-0.41710638232876435,1,-1.5797286390090166,1.471666804974105,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0

0.4729190115431414,1,0.027233136544094285,-1.0089468303891125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.0

0.4729190115431414,0,0.19768493944061358,1.2354178873204653,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4.0

-1.30713177620067,1,-1.1329870090198664,-1.481444665696392,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0

0.4729190115431414,0,0.9620828455315912,-1.599569124523212,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.0

-1.30713177620067,0,1.7564235616181665,-1.1270712892159325,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0

0.4729190115431414,0,1.6178630006884616,0.6447955931863659,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0

-0.41710638232876435,0,-1.0315448486766503,-0.7726979127354727,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0

0.4729190115431414,1,1.3686890662494915,-0.6545734539086528,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0

-1.30713177620067,0,0.7640113471288408,-1.3633202068695722,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.0

-1.30713177620067,0,-0.12298491828130176,1.3535423461472853,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.0

-0.41710638232876435,1,0.1840592655583955,-1.481444665696392,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0

